"","gutenberg_id","text"
"564",2344,"upon the subject.  I had, therefore, examined the ears in the box with"
"565",2344,"the eyes of an expert and had carefully noted their anatomical"
"566",2344,"peculiarities.  Imagine my surprise, then, when on looking at Miss"
"567",2344,"Cushing I perceived that her ear corresponded exactly with the female"
"568",2344,"ear which I had just inspected.  The matter was entirely beyond"
"569",2344,"coincidence.  There was the same shortening of the pinna, the same"
"570",2344,"broad curve of the upper lobe, the same convolution of the inner"
"571",2344,"cartilage.  In all essentials it was the same ear."
"572",2344,""
"573",2344,"""In the first place, her sister's name was Sarah, and her address had"
"574",2344,"until recently been the same, so that it was quite obvious how the"
"575",2344,"mistake had occurred and for whom the packet was meant. Then we heard"
"576",2344,"of this steward, married to the third sister, and learned that he had"
"577",2344,"at one time been so intimate with Miss Sarah that she had actually gone"
"578",2344,"up to Liverpool to be near the Browners, but a quarrel had afterwards"
"579",2344,"divided them.  This quarrel had put a stop to all communications for"
"580",2344,"some months, so that if Browner had occasion to address a packet to"
"581",2344,"Miss Sarah, he would undoubtedly have done so to her old address."
"582",2344,""
"583",2344,"""And now the matter had begun to straighten itself out wonderfully.  We"
"584",2344,"had learned of the existence of this steward, an impulsive man, of"
"585",2344,"strong passions--you remember that he threw up what must have been a"
"586",2344,"very superior berth in order to be nearer to his wife--subject, too, to"
"587",2344,"occasional fits of hard drinking. We had reason to believe that his"
"588",2344,"wife had been murdered, and that a man--presumably a seafaring man--had"
"589",2344,"been murdered at the same time.  Jealousy, of course, at once suggests"
"590",2344,"itself as the motive for the crime.  And why should these proofs of the"
"591",2344,"deed be sent to Miss Sarah Cushing?  Probably because during her"
"592",2344,"residence in Liverpool she had some hand in bringing about the events"
"593",2344,"which led to the tragedy.  You will observe that this line of boats"
"594",2344,"call at Belfast, Dublin, and Waterford; so that, presuming that Browner"
"595",2344,"had committed the deed and had embarked at once upon his steamer, the"
"596",2344,"May Day, Belfast would be the first place at which he could post his"
"597",2344,"terrible packet."
"598",2344,""
"599",2344,"""A second solution was at this stage obviously possible, and although I"
"600",2344,"thought it exceedingly unlikely, I was determined to elucidate it"
"601",2344,"before going further.  An unsuccessful lover might have killed Mr. and"
"602",2344,"Mrs. Browner, and the male ear might have belonged to the husband."
"603",2344,"There were many grave objections to this theory, but it was"
"604",2344,"conceivable.  I therefore sent off a telegram to my friend Algar, of"
"605",2344,"the Liverpool force, and asked him to find out if Mrs. Browner were at"
"606",2344,"home, and if Browner had departed in the May Day.  Then we went on to"
"607",2344,"Wallington to visit Miss Sarah."
"608",2344,""
"609",2344,"""I was curious, in the first place, to see how far the family ear had"
"610",2344,"been reproduced in her.  Then, of course, she might give us very"
"611",2344,"important information, but I was not sanguine that she would.  She must"
"612",2344,"have heard of the business the day before, since all Croydon was"
"613",2344,"ringing with it, and she alone could have understood for whom the"
"614",2344,"packet was meant.  If she had been willing to help justice she would"
"615",2344,"probably have communicated with the police already.  However, it was"
"616",2344,"clearly our duty to see her, so we went.  We found that the news of the"
"617",2344,"arrival of the packet--for her illness dated from that time--had such"
"618",2344,"an effect upon her as to bring on brain fever.  It was clearer than"
"619",2344,"ever that she understood its full significance, but equally clear that"
"620",2344,"we should have to wait some time for any assistance from her."
"621",2344,""
"622",2344,"""However, we were really independent of her help.  Our answers were"
"623",2344,"waiting for us at the police-station, where I had directed Algar to"
"624",2344,"send them.  Nothing could be more conclusive.  Mrs. Browner's house had"
"625",2344,"been closed for more than three days, and the neighbours were of"
"626",2344,"opinion that she had gone south to see her relatives.  It had been"
"627",2344,"ascertained at the shipping offices that Browner had left aboard of the"
"628",2344,"May Day, and I calculate that she is due in the Thames tomorrow night."
"629",2344,"When he arrives he will be met by the obtuse but resolute Lestrade, and"
"630",2344,"I have no doubt that we shall have all our details filled in."""
"631",2344,""
"632",2344,"Sherlock Holmes was not disappointed in his expectations.  Two days"
"633",2344,"later he received a bulky envelope, which contained a short note from"
"634",2344,"the detective, and a typewritten document, which covered several pages"
"635",2344,"of foolscap."
"636",2344,""
"637",2344,"""Lestrade has got him all right,"" said Holmes, glancing up at me."
"638",2344,"""Perhaps it would interest you to hear what he says."
"639",2344,""
"640",2344,"""My dear Mr. Holmes:"
"641",2344,""
"642",2344,"In accordance with the scheme which we had formed in order to test our"
"643",2344,"theories"" [""the 'we' is rather fine, Watson, is it not?""] ""I went down"
"644",2344,"to the Albert Dock yesterday at 6 p.m., and boarded the S.S. May Day,"
"645",2344,"belonging to the Liverpool, Dublin, and London Steam Packet Company."
"646",2344,"On inquiry, I found that there was a steward on board of the name of"
"647",2344,"James Browner and that he had acted during the voyage in such an"
"648",2344,"extraordinary manner that the captain had been compelled to relieve him"
"649",2344,"of his duties.  On descending to his berth, I found him seated upon a"
"650",2344,"chest with his head sunk upon his hands, rocking himself to and fro."
"651",2344,"He is a big, powerful chap, clean-shaven, and very swarthy--something"
"652",2344,"like Aldrige, who helped us in the bogus laundry affair.  He jumped up"
"653",2344,"when he heard my business, and I had my whistle to my lips to call a"
"654",2344,"couple of river police, who were round the corner, but he seemed to"
"655",2344,"have no heart in him, and he held out his hands quietly enough for the"
"656",2344,"darbies.  We brought him along to the cells, and his box as well, for"
"657",2344,"we thought there might be something incriminating; but, bar a big sharp"
"658",2344,"knife such as most sailors have, we got nothing for our trouble."
"659",2344,"However, we find that we shall want no more evidence, for on being"
"660",2344,"brought before the inspector at the station he asked leave to make a"
"661",2344,"statement, which was, of course, taken down, just as he made it, by our"
"662",2344,"shorthand man.  We had three copies typewritten, one of which I"
"663",2344,"enclose.  The affair proves, as I always thought it would, to be an"
"664",2344,"extremely simple one, but I am obliged to you for assisting me in my"
"665",2344,"investigation.  With kind regards,"
"666",2344,""
"667",2344,"""Yours very truly,"
"668",2344,"  ""G. Lestrade."
"669",2344,""
"670",2344,""
"671",2344,"""Hum!  The investigation really was a very simple one,"" remarked"
"672",2344,"Holmes, ""but I don't think it struck him in that light when he first"
"673",2344,"called us in.  However, let us see what Jim Browner has to say for"
"674",2344,"himself.  This is his statement as made before Inspector Montgomery at"
"675",2344,"the Shadwell Police Station, and it has the advantage of being"
"676",2344,"verbatim."""
"677",2344,""
"678",2344,""
"679",2344,"""'Have I anything to say?  Yes, I have a deal to say.  I have to make a"
"680",2344,"clean breast of it all.  You can hang me, or you can leave me alone.  I"
"681",2344,"don't care a plug which you do.  I tell you I've not shut an eye in"
"682",2344,"sleep since I did it, and I don't believe I ever will again until I get"
"683",2344,"past all waking.  Sometimes it's his face, but most generally it's"
"684",2344,"hers.  I'm never without one or the other before me.  He looks frowning"
"685",2344,"and black-like, but she has a kind o' surprise upon her face.  Ay, the"
"686",2344,"white lamb, she might well be surprised when she read death on a face"
"687",2344,"that had seldom looked anything but love upon her before."
"688",2344,""
"689",2344,"""'But it was Sarah's fault, and may the curse of a broken man put a"
"690",2344,"blight on her and set the blood rotting in her veins!  It's not that I"
